,name,layer_affected,kernel_index,layer_affected_index,position_disrupted,min_var,max_var,original_weight_value,quantized_value,bit_disrupted,flipped_quantized_value,flipped_weight_value,q_aware_accuracy,tflite_accuracy,q_aware_acc_degradation,tflite_acc_degradation,q_aware_loss,tflite_loss,original_laplacian,modified_laplacian,original_int_laplacian,modified_int_laplacian,abs_laplacian_diff,abs_int_laplacian_diff
3733,model_3_732,dense_last/kernel,3,9,"(68, 0)",-1.30844605,1.30844605,-0.077392504,-8,0,-7,-0.072119074,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.333999425,0.318179131,34,31,0.015820295,3
3734,model_3_733,dense_last/kernel,3,9,"(57, 2)",-1.30844605,1.30844605,0.086592652,8,6,72,0.741796186,0.91079998,0.911,-0.000699997,-0.0007,0.287816614,0.33547997,-0.638446987,-3.259261131,-59,-315,2.620814085,256
3735,model_3_734,dense_last/kernel,3,9,"(57, 9)",-1.30844605,1.30844605,-0.466451764,-45,6,-109,-1.122997003,0.911499977,0.9117,0,0,0.28908664,0.33963427,1.124525309,3.094161034,108,300,1.969635725,192
3736,model_3_735,dense_last/kernel,3,9,"(90, 9)",-1.30844605,1.30844605,0.232732072,23,7,-105,-1.081786104,0.894500017,0.8947,-0.01699996,-0.017,0.366945326,0.44560966,-0.485854447,3.457700253,-49,335,3.94355464,384
3737,model_3_736,dense_last/kernel,3,9,"(78, 8)",-1.30844605,1.30844605,0.304336935,30,7,-98,-1.00966703,0.910300016,0.9104,-0.001199961,-0.0013,0.291482359,0.33681938,-1.080569863,4.175446033,-107,405,5.256015778,512
3738,model_3_737,dense_last/kernel,3,9,"(95, 1)",-1.30844605,1.30844605,-0.623192132,-60,3,-52,-0.53574169,0.911499977,0.9117,0,0,0.289087176,0.33963954,1.714763403,1.452412128,164,140,0.262351274,24
3739,model_3_738,dense_last/kernel,3,9,"(18, 5)",-1.30844605,1.30844605,-0.139038011,-13,7,115,1.184813352,0.911300004,0.9114,-0.000199974,-0.0003,0.289206803,0.3395362,1.048764229,-4.246641159,100,-412,5.295405388,512
3740,model_3_739,dense_last/kernel,3,9,"(84, 2)",-1.30844605,1.30844605,0.098241493,10,5,42,0.432714442,0.91170001,0.9118,0.000200033,0.0001,0.286616713,0.33640793,-1.031977415,-2.369869232,-102,-230,1.337891817,128
3741,model_3_740,dense_last/kernel,3,9,"(6, 9)",-1.30844605,1.30844605,-0.149518818,-15,2,-11,-0.113329973,0.911499977,0.9117,0,0,0.289091438,0.3396423,0.265792578,0.157226026,27,15,0.108566552,12
3742,model_3_741,dense_last/kernel,3,9,"(33, 0)",-1.30844605,1.30844605,0.121637128,12,1,14,0.144238147,0.91109997,0.9113,-0.000400007,-0.0004,0.289467812,0.34003276,-0.679421723,-0.747224808,-67,-73,0.067803085,6
3743,model_3_742,dense_last/kernel,3,9,"(49, 0)",-1.30844605,1.30844605,-0.012446269,-1,0,-2,-0.02060545,0.911599994,0.9118,0.000100017,0.0001,0.288834214,0.3393326,0.307014525,0.331492066,29,32,0.024477541,3
3744,model_3_743,dense_last/kernel,3,9,"(61, 6)",-1.30844605,1.30844605,-0.244826719,-24,0,-23,-0.23696267,0.911499977,0.9117,0,0,0.289168626,0.33968675,0.782639623,0.751183391,76,72,0.031456232,4
3745,model_3_744,dense_last/kernel,3,9,"(85, 2)",-1.30844605,1.30844605,0.113262311,11,2,15,0.154540872,0.91140002,0.9116,-1.00E-04,-1.00E-04,0.288773805,0.33926344,-0.453460932,-0.618575156,-43,-59,0.165114224,16
3746,model_3_745,dense_last/kernel,3,9,"(82, 4)",-1.30844605,1.30844605,-0.335719526,-33,7,95,0.978758856,0.890799999,0.8911,-0.020699978,-0.0206,0.382178336,0.45518368,0.936211705,-4.321702003,93,-419,5.257913589,512
3747,model_3_746,dense_last/kernel,3,9,"(45, 3)",-1.30844605,1.30844605,-0.197042212,-19,5,-51,-0.525438965,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.942071557,2.255658627,91,219,1.31358707,128
3748,model_3_747,dense_last/kernel,3,9,"(61, 0)",-1.30844605,1.30844605,-0.265033424,-26,0,-25,-0.25756812,0.911499977,0.9117,0,0,0.289136171,0.33965057,0.623246908,0.60085094,61,58,0.022395968,3
3749,model_3_748,dense_last/kernel,3,9,"(63, 1)",-1.30844605,1.30844605,-0.176853269,-17,6,-81,-0.834520709,0.911300004,0.9116,-0.000199974,-1.00E-04,0.289591908,0.33990166,0.829601586,3.460271358,80,336,2.630669832,256
3750,model_3_749,dense_last/kernel,3,9,"(75, 0)",-1.30844605,1.30844605,0.073093824,7,5,39,0.401806267,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.748143673,-1.734280944,-72,-168,0.986137271,96
3751,model_3_750,dense_last/kernel,3,9,"(68, 8)",-1.30844605,1.30844605,0.089463741,9,4,25,0.25756812,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.832390428,-1.504807949,-83,-147,0.672417521,64
3752,model_3_751,dense_last/kernel,3,9,"(58, 2)",-1.30844605,1.30844605,0.026490266,3,5,35,0.360595368,0.91140002,0.9118,-1.00E-04,0.0001,0.28812024,0.33763736,0.327150762,-1.009269714,29,-99,1.336420536,128
3753,model_3_752,dense_last/kernel,3,9,"(89, 7)",-1.30844605,1.30844605,-0.283552229,-28,1,-26,-0.267870845,0.911599994,0.9118,0.000100017,0.0001,0.289130628,0.33968428,1.120852113,1.058126569,110,102,0.062725544,8
3754,model_3_753,dense_last/kernel,3,9,"(2, 6)",-1.30844605,1.30844605,-0.429438293,-42,1,-44,-0.453319891,0.911599994,0.9118,0.000100017,0.0001,0.289239734,0.33961067,1.674995422,1.770521879,164,172,0.095526457,8
3755,model_3_754,dense_last/kernel,3,9,"(46, 7)",-1.30844605,1.30844605,0.073078983,7,2,3,0.030908174,0.911499977,0.9117,0,0,0.288884044,0.33956438,-0.681075215,-0.512392044,-65,-49,0.168683171,16
3756,model_3_755,dense_last/kernel,3,9,"(56, 9)",-1.30844605,1.30844605,-0.376347423,-37,3,-45,-0.463622616,0.911499977,0.9117,0,0,0.289090604,0.33963203,0.571304321,0.833130002,57,81,0.261825681,24
3757,model_3_756,dense_last/kernel,3,9,"(51, 3)",-1.30844605,1.30844605,-0.111997128,-11,3,-3,-0.030908174,0.912199974,0.9125,0.000699997,0.0008,0.28785646,0.34039247,0.497316152,0.172960326,49,17,0.324355841,32
3758,model_3_757,dense_last/kernel,3,9,"(92, 3)",-1.30844605,1.30844605,-0.543100774,-53,5,-21,-0.216357221,0.911599994,0.9118,0.000100017,0.0001,0.288471878,0.3390439,1.836034536,0.529060364,179,51,1.306974173,128
3759,model_3_758,dense_last/kernel,3,9,"(94, 7)",-1.30844605,1.30844605,-0.08815857,-9,2,-13,-0.133935422,0.911499977,0.9117,0,0,0.289086074,0.33963987,0.868799925,1.051907301,87,103,0.183107376,16
3760,model_3_759,dense_last/kernel,3,9,"(91, 1)",-1.30844605,1.30844605,-0.318948358,-31,7,97,0.999364306,0.911499977,0.9117,0,0,0.288966715,0.33958292,1.100078702,-4.173171997,108,-404,5.27325058,512
3761,model_3_760,dense_last/kernel,3,9,"(66, 8)",-1.30844605,1.30844605,-0.098237984,-10,7,118,1.215721526,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.684977412,-4.570860386,69,-443,5.255837917,512
3762,model_3_761,dense_last/kernel,3,9,"(65, 2)",-1.30844605,1.30844605,-0.303325713,-29,3,-21,-0.216357221,0.911499977,0.9117,0,0,0.289025873,0.33960617,0.125573069,-0.222300932,10,-22,0.347873986,32
3763,model_3_762,dense_last/kernel,3,9,"(54, 6)",-1.30844605,1.30844605,-0.005244995,-1,5,-33,-0.339989918,0.912599981,0.9124,0.001100004,0.0007,0.287823617,0.33885223,-0.146635622,1.192344189,-12,116,1.33897984,128
3764,model_3_763,dense_last/kernel,3,9,"(66, 8)",-1.30844605,1.30844605,-0.098237984,-10,1,-12,-0.123632698,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.684977412,0.786556304,69,77,0.101578891,8
3765,model_3_764,dense_last/kernel,3,9,"(3, 5)",-1.30844605,1.30844605,0.050836854,5,1,7,0.072119074,0.911499977,0.9117,0,0,0.289105833,0.3396295,0.284133255,0.199004397,27,19,0.085128859,8
3766,model_3_765,dense_last/kernel,3,9,"(0, 0)",-1.30844605,1.30844605,0.040939078,4,4,20,0.206054496,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.153377533,-0.483608365,-15,-47,0.330230832,32
3767,model_3_766,dense_last/kernel,3,9,"(82, 4)",-1.30844605,1.30844605,-0.335719526,-33,6,-97,-0.999364306,0.911300004,0.9113,-0.000199974,-0.0004,0.291303366,0.34373653,0.936211705,3.590790749,93,349,2.654579163,256
3768,model_3_767,dense_last/kernel,3,9,"(50, 6)",-1.30844605,1.30844605,0.051491674,5,5,37,0.381200818,0.910700023,0.911,-0.000799954,-0.0007,0.291800559,0.3445065,-0.121376805,-1.440213442,-12,-140,1.318836689,128
3769,model_3_768,dense_last/kernel,3,9,"(18, 4)",-1.30844605,1.30844605,0.071771204,7,4,23,0.23696267,0.91079998,0.9106,-0.000699997,-0.0011,0.291637212,0.34287372,-0.714376211,-1.375142097,-69,-133,0.660765886,64
3770,model_3_769,dense_last/kernel,3,9,"(56, 7)",-1.30844605,1.30844605,-0.570559859,-55,7,73,0.75209891,0.911300004,0.9115,-0.000199974,-0.0002,0.289427012,0.3399791,2.159495115,-3.131139994,208,-304,5.290635109,512
3771,model_3_770,dense_last/kernel,3,9,"(41, 3)",-1.30844605,1.30844605,-0.324671984,-32,1,-30,-0.309081744,0.911499977,0.9117,0,0,0.288947523,0.3384466,1.446807861,1.384446859,142,134,0.062361002,8
3772,model_3_771,dense_last/kernel,3,9,"(82, 4)",-1.30844605,1.30844605,-0.335719526,-33,6,-97,-0.999364306,0.911300004,0.9113,-0.000199974,-0.0004,0.291303366,0.34373653,0.936211705,3.590790749,93,349,2.654579163,256
3773,model_3_772,dense_last/kernel,3,9,"(72, 6)",-1.30844605,1.30844605,0.093278341,9,5,41,0.422411717,0.910000026,0.9103,-0.001499951,-0.0014,0.296568274,0.3534594,-0.810127079,-2.126660585,-79,-207,1.316533566,128
3774,model_3_773,dense_last/kernel,3,9,"(33, 6)",-1.30844605,1.30844605,0.319079816,31,2,27,0.27817357,0.91140002,0.9115,-1.00E-04,-0.0002,0.288955718,0.34021798,-1.064973235,-0.901348233,-104,-88,0.163625002,16
3775,model_3_774,dense_last/kernel,3,9,"(26, 7)",-1.30844605,1.30844605,-0.013439422,-1,3,-9,-0.092724523,0.91140002,0.9117,-1.00E-04,0,0.289016128,0.33970094,-0.566537142,-0.249396756,-56,-24,0.3171404,32
3776,model_3_775,dense_last/kernel,3,9,"(89, 8)",-1.30844605,1.30844605,-0.340927809,-33,7,95,0.978758856,0.908399999,0.9086,-0.003099978,-0.0031,0.305954099,0.36572748,1.430108786,-3.848638058,137,-375,5.278746605,512
3777,model_3_776,dense_last/kernel,3,9,"(38, 5)",-1.30844605,1.30844605,-0.231030777,-22,7,106,1.092088829,0.911499977,0.9117,0,0,0.288902581,0.3393515,1.514777541,-3.777700901,146,-366,5.292478561,512
3778,model_3_777,dense_last/kernel,3,9,"(58, 0)",-1.30844605,1.30844605,0.192733288,19,7,-109,-1.122997003,0.907700002,0.9078,-0.003799975,-0.0039,0.302635282,0.36054674,-0.064334273,3.882856607,-8,376,3.947190762,384
3779,model_3_778,dense_last/kernel,3,9,"(72, 3)",-1.30844605,1.30844605,0.010488982,1,5,33,0.339989918,0.913600028,0.9139,0.00210005,0.0022,0.28658554,0.33943945,-1.135766506,-2.453770161,-110,-238,1.318003654,128
3780,model_3_779,dense_last/kernel,3,9,"(7, 5)",-1.30844605,1.30844605,0.162386715,16,3,24,0.247265395,0.91140002,0.9116,-1.00E-04,-1.00E-04,0.289133996,0.33958232,-1.11430335,-1.453818083,-110,-142,0.339514732,32
3781,model_3_780,dense_last/kernel,3,9,"(77, 5)",-1.30844605,1.30844605,0.051542331,5,1,7,0.072119074,0.911499977,0.9117,0,0,0.289104372,0.33965176,0.216255128,0.133948177,22,14,0.082306951,8
3782,model_3_781,dense_last/kernel,3,9,"(28, 7)",-1.30844605,1.30844605,-0.245062426,-24,5,-56,-0.576952589,0.911499977,0.9117,0,0,0.289086968,0.339638,0.335705251,1.663265824,32,160,1.327560544,128
3783,model_3_782,dense_last/kernel,3,9,"(67, 8)",-1.30844605,1.30844605,0.193073586,19,0,18,0.185449046,0.911499977,0.9117,0,0,0.289090484,0.3385598,-0.666093826,-0.635595679,-66,-62,0.030498147,4
3784,model_3_783,dense_last/kernel,3,9,"(22, 5)",-1.30844605,1.30844605,-0.308274001,-30,0,-29,-0.298779019,0.911499977,0.9117,0,0,0.289110392,0.33965704,0.715365171,0.677385211,69,65,0.03797996,4
3785,model_3_784,dense_last/kernel,3,9,"(32, 8)",-1.30844605,1.30844605,0.17246753,17,4,1,0.010302725,0.911499977,0.9117,0,0,0.289025009,0.33852363,-1.099755883,-0.451096684,-107,-43,0.648659229,64
3786,model_3_785,dense_last/kernel,3,9,"(87, 0)",-1.30844605,1.30844605,-0.262355357,-25,4,-9,-0.092724523,0.91079998,0.9108,-0.000699997,-0.0009,0.291571885,0.3455395,0.253715307,-0.2551772,23,-25,0.508892536,48
3787,model_3_786,dense_last/kernel,3,9,"(79, 7)",-1.30844605,1.30844605,-0.362609863,-35,6,-99,-1.019969755,0.911599994,0.9117,0.000100017,0,0.289060444,0.3395897,1.439576507,4.069015503,138,394,2.629438877,256
3788,model_3_787,dense_last/kernel,3,9,"(34, 0)",-1.30844605,1.30844605,0.128656134,12,3,4,0.041210899,0.912500024,0.9126,0.001000047,0.0009,0.287633538,0.33735406,-0.125281781,0.137053922,-10,14,0.262335718,24
3789,model_3_788,dense_last/kernel,3,9,"(70, 9)",-1.30844605,1.30844605,0.240297928,23,7,-105,-1.081786104,0.906499982,0.9065,-0.004999995,-0.0052,0.306174815,0.35979614,-0.897726774,3.068525314,-86,298,3.966252089,384
3790,model_3_789,dense_last/kernel,3,9,"(47, 9)",-1.30844605,1.30844605,-0.206944764,-20,1,-18,-0.185449046,0.91140002,0.9116,-1.00E-04,-1.00E-04,0.289129525,0.3397146,0.319477081,0.254989952,31,25,0.064487129,6
3791,model_3_790,dense_last/kernel,3,9,"(31, 0)",-1.30844605,1.30844605,-0.433213681,-42,3,-34,-0.350292643,0.911300004,0.9115,-0.000199974,-0.0002,0.289106697,0.33964396,2.010440588,1.761677504,195,171,0.248763084,24
3792,model_3_791,dense_last/kernel,3,9,"(66, 7)",-1.30844605,1.30844605,-0.065602697,-6,7,122,1.256932426,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.575397968,-5.865538597,-58,-570,5.290140629,512
3793,model_3_792,dense_last/kernel,3,9,"(35, 5)",-1.30844605,1.30844605,0.189803898,18,7,-110,-1.133299728,0.909699976,0.9099,-0.001800001,-0.0018,0.2953116,0.34398368,-1.343387008,3.949027538,-128,384,5.292414665,512
3794,model_3_793,dense_last/kernel,3,9,"(21, 6)",-1.30844605,1.30844605,0.072286732,7,6,71,0.731493461,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.758225143,-3.395052195,-75,-331,2.636826992,256
3795,model_3_794,dense_last/kernel,3,9,"(21, 6)",-1.30844605,1.30844605,0.072286732,7,3,15,0.154540872,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.758225143,-1.08724165,-75,-107,0.329016507,32
3796,model_3_795,dense_last/kernel,3,9,"(6, 2)",-1.30844605,1.30844605,0.074565999,7,0,6,0.061816349,0.911499977,0.9117,0,0,0.289100051,0.33965766,-1.34377265,-1.292774081,-129,-125,0.050998569,4
3797,model_3_796,dense_last/kernel,3,9,"(43, 7)",-1.30844605,1.30844605,-0.066270769,-6,4,-22,-0.226659946,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.421414346,1.062971115,40,104,0.64155674,64
3798,model_3_797,dense_last/kernel,3,9,"(20, 0)",-1.30844605,1.30844605,-0.243403837,-24,2,-20,-0.206054496,0.911000013,0.9112,-0.000499964,-0.0005,0.289261401,0.339843,-0.161802843,-0.273850858,-14,-26,0.112048015,12
3799,model_3_798,dense_last/kernel,3,9,"(26, 3)",-1.30844605,1.30844605,-0.561187267,-54,5,-22,-0.226659946,0.911899984,0.9121,0.000400007,0.0004,0.288295984,0.3376261,2.413937092,1.075827837,233,105,1.338109255,128
3800,model_3_799,dense_last/kernel,3,9,"(20, 5)",-1.30844605,1.30844605,-0.215712979,-21,3,-29,-0.298779019,0.911599994,0.9117,0.000100017,0,0.289155275,0.33970594,0.982958376,1.315222502,95,127,0.332264125,32
3801,model_3_800,dense_last/kernel,3,9,"(58, 9)",-1.30844605,1.30844605,0.142112613,14,5,46,0.473925341,0.911499977,0.9117,0,0,0.288936943,0.3396272,-1.051484704,-2.046922922,-103,-199,0.995438218,96
3802,model_3_801,dense_last/kernel,3,9,"(89, 4)",-1.30844605,1.30844605,0.224525183,22,7,-106,-1.092088829,0.888100028,0.888,-0.023399949,-0.0237,0.380722106,0.460479,-0.800088406,4.466367722,-79,433,5.266456127,512
3803,model_3_802,dense_last/kernel,3,9,"(72, 3)",-1.30844605,1.30844605,0.010488982,1,5,33,0.339989918,0.913600028,0.9139,0.00210005,0.0022,0.28658554,0.33943945,-1.135766506,-2.453770161,-110,-238,1.318003654,128
3804,model_3_803,dense_last/kernel,3,9,"(7, 2)",-1.30844605,1.30844605,-0.239787459,-23,1,-21,-0.216357221,0.911199987,0.9116,-0.00029999,-1.00E-04,0.288758814,0.33937377,0.688508034,0.594787002,65,57,0.093721032,8
3805,model_3_804,dense_last/kernel,3,9,"(68, 7)",-1.30844605,1.30844605,-0.129913509,-13,1,-15,-0.154540872,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.817618489,0.91612792,80,88,0.098509431,8
3806,model_3_805,dense_last/kernel,3,9,"(35, 7)",-1.30844605,1.30844605,0.173181325,17,0,16,0.164843597,0.911499977,0.9117,0,0,0.289050698,0.33963615,-0.874638617,-0.841287732,-86,-82,0.033350885,4
3807,model_3_806,dense_last/kernel,3,9,"(75, 5)",-1.30844605,1.30844605,-0.179097876,-17,6,-81,-0.834520709,0.911499977,0.9117,0,0,0.28909108,0.3396423,0.045711726,2.667403221,3,259,2.621691465,256
3808,model_3_807,dense_last/kernel,3,9,"(23, 7)",-1.30844605,1.30844605,-0.021277551,-2,3,-10,-0.103027248,0.911499977,0.9117,0,0,0.289059609,0.3396167,0.481063813,0.808062613,47,79,0.3269988,32
3809,model_3_808,dense_last/kernel,3,9,"(3, 3)",-1.30844605,1.30844605,0.089172497,9,2,13,0.133935422,0.911300004,0.9116,-0.000199974,-1.00E-04,0.28889057,0.3402351,-0.782075584,-0.961127222,-77,-93,0.179051638,16
3810,model_3_809,dense_last/kernel,3,9,"(31, 7)",-1.30844605,1.30844605,0.049317956,5,7,-123,-1.26723515,0.909699976,0.9099,-0.001800001,-0.0018,0.293389827,0.34272948,-0.724690378,4.541522026,-71,441,5.266212463,512
3811,model_3_810,dense_last/kernel,3,9,"(25, 2)",-1.30844605,1.30844605,0.062764041,6,4,22,0.226659946,0.911000013,0.9112,-0.000499964,-0.0005,0.288359642,0.33880705,-0.697636962,-1.353220582,-67,-131,0.65558362,64
3812,model_3_811,dense_last/kernel,3,9,"(56, 8)",-1.30844605,1.30844605,-0.204058468,-20,3,-28,-0.288476294,0.911499977,0.9117,0,0,0.289028376,0.33850765,-0.296319157,0.041352123,-28,4,0.33767128,32
3813,model_3_812,dense_last/kernel,3,9,"(25, 3)",-1.30844605,1.30844605,0.029162539,3,3,11,0.113329973,0.911599994,0.9119,0.000100017,0.0002,0.288889557,0.34034413,-0.826989233,-1.163658977,-81,-113,0.336669743,32
3814,model_3_813,dense_last/kernel,3,9,"(18, 5)",-1.30844605,1.30844605,-0.139038011,-13,1,-15,-0.154540872,0.911499977,0.9117,0,0,0.289119899,0.34070286,1.048764229,1.110775709,100,108,0.06201148,8
3815,model_3_814,dense_last/kernel,3,9,"(31, 8)",-1.30844605,1.30844605,0.081914514,8,0,9,0.092724523,0.911499977,0.9117,0,0,0.28910926,0.3407133,0.547574162,0.504334152,54,50,0.043240011,4
3816,model_3_815,dense_last/kernel,3,9,"(24, 7)",-1.30844605,1.30844605,-0.153016269,-15,0,-16,-0.164843597,0.911499977,0.9117,0,0,0.289098024,0.33963993,0.1843611,0.231670439,18,22,0.047309339,4
3817,model_3_816,dense_last/kernel,3,9,"(6, 6)",-1.30844605,1.30844605,0.125711456,12,3,4,0.041210899,0.91140002,0.9117,-1.00E-04,0,0.289085507,0.33965176,-1.450546265,-1.11254406,-141,-109,0.338002205,32
3818,model_3_817,dense_last/kernel,3,9,"(34, 8)",-1.30844605,1.30844605,-0.32832408,-32,0,-31,-0.319384469,0.911499977,0.9117,0,0,0.289115041,0.33965385,-0.346851468,-0.382609904,-33,-37,0.035758436,4
3819,model_3_818,dense_last/kernel,3,9,"(79, 2)",-1.30844605,1.30844605,0.049554907,5,0,4,0.041210899,0.91170001,0.9118,0.000200033,0.0001,0.289399743,0.33986327,-0.902644098,-0.86926806,-89,-85,0.033376038,4
3820,model_3_819,dense_last/kernel,3,9,"(64, 3)",-1.30844605,1.30844605,-0.144977883,-14,3,-6,-0.061816349,0.911599994,0.9119,0.000100017,0.0002,0.288565308,0.33992308,0.208249301,-0.124396831,20,-12,0.332646132,32
3821,model_3_820,dense_last/kernel,3,9,"(16, 8)",-1.30844605,1.30844605,0.098804228,10,4,26,0.267870845,0.91140002,0.9116,-1.00E-04,-1.00E-04,0.289760441,0.34118995,-0.86310941,-1.539375782,-86,-150,0.676266372,64
3822,model_3_821,dense_last/kernel,3,9,"(65, 0)",-1.30844605,1.30844605,-0.119383588,-12,3,-4,-0.041210899,0.911499977,0.9117,0,0,0.289092571,0.33964208,-0.43429926,-0.668817282,-41,-65,0.234518021,24
3823,model_3_822,dense_last/kernel,3,9,"(70, 6)",-1.30844605,1.30844605,-0.036084868,-4,5,-36,-0.370898093,0.91170001,0.9117,0.000200033,0,0.290410608,0.33946368,0.547378421,1.88663125,55,183,1.33925283,128
3824,model_3_823,dense_last/kernel,3,9,"(24, 0)",-1.30844605,1.30844605,-0.045494374,-4,5,-36,-0.370898093,0.912100017,0.9123,0.00060004,0.0006,0.288787276,0.34036478,-0.308112919,0.668098271,-31,65,0.97621119,96
3825,model_3_824,dense_last/kernel,3,9,"(86, 9)",-1.30844605,1.30844605,0.116175994,11,7,-117,-1.205418802,0.907500029,0.9077,-0.003999949,-0.004,0.306649089,0.36145577,-1.254083037,2.710701466,-121,263,3.964784622,384
3826,model_3_825,dense_last/kernel,3,9,"(69, 9)",-1.30844605,1.30844605,-0.114895843,-11,2,-15,-0.154540872,0.911499977,0.9117,0,0,0.289088994,0.33957928,0.047289848,0.166224986,3,15,0.118935138,12
3827,model_3_826,dense_last/kernel,3,9,"(41, 8)",-1.30844605,1.30844605,-0.387772679,-38,5,-6,-0.061816349,0.911199987,0.9114,-0.00029999,-0.0003,0.290275574,0.34172124,1.33187294,0.028047599,130,2,1.303825378,128
3828,model_3_827,dense_last/kernel,3,9,"(11, 3)",-1.30844605,1.30844605,0.055955421,5,1,7,0.072119074,0.91140002,0.9117,-1.00E-04,0,0.288970411,0.33949286,-0.520522833,-0.585177481,-49,-57,0.064654648,8
3829,model_3_828,dense_last/kernel,3,9,"(5, 6)",-1.30844605,1.30844605,0.020927554,2,4,18,0.185449046,0.911000013,0.9113,-0.000499964,-0.0004,0.293475747,0.3508351,-0.447185397,-1.105271339,-44,-108,0.658085942,64
3830,model_3_829,dense_last/kernel,3,9,"(28, 3)",-1.30844605,1.30844605,0.096200161,9,3,1,0.010302725,0.911499977,0.9117,0,0,0.289159119,0.33969438,-0.192733556,0.150856182,-17,15,0.343589723,32
3831,model_3_830,dense_last/kernel,3,9,"(27, 3)",-1.30844605,1.30844605,0.04127501,4,2,0,0,0.911499977,0.9117,0,0,0.28909108,0.3396423,-0.765525103,-0.600425005,-74,-58,0.165100098,16
3832,model_3_831,dense_last/kernel,3,9,"(69, 4)",-1.30844605,1.30844605,0.277293146,27,1,25,0.25756812,0.911899984,0.9119,0.000400007,0.0002,0.28885448,0.3384489,-1.679637671,-1.600737572,-164,-156,0.078900099,8
3833,model_3_832,dense_last/kernel,3,9,"(77, 9)",-1.30844605,1.30844605,-0.217016414,-21,2,-17,-0.175146322,0.911499977,0.9117,0,0,0.289052069,0.33966193,0.756529093,0.630918801,74,62,0.125610292,12
3834,model_3_833,dense_last/kernel,3,9,"(61, 5)",-1.30844605,1.30844605,-0.212518394,-21,6,-85,-0.875731608,0.91109997,0.9112,-0.000400007,-0.0005,0.292041689,0.34176826,0.629921019,3.282773972,62,318,2.652853012,256
3835,model_3_834,dense_last/kernel,3,9,"(78, 5)",-1.30844605,1.30844605,0.206396773,20,0,21,0.216357221,0.911499977,0.9117,0,0,0.289077133,0.33965805,-1.776804924,-1.816646814,-173,-177,0.03984189,4
3836,model_3_835,dense_last/kernel,3,9,"(79, 4)",-1.30844605,1.30844605,0.190281391,18,1,16,0.164843597,0.911899984,0.9118,0.000400007,0.0001,0.288766444,0.33833516,-1.351803541,-1.250052452,-130,-122,0.101751089,8
