,reference,layer_key,kernel_index,n_bits_flipped,bit_disrupted,q_aware_test_accuracy,q_aware_test_acc_degradation,q_aware_test_loss
201,2023/09/04 23:02:52,quant_conv2d_2,6,2,2 7,0.9111999869346619,-0.000299990177154541,0.2902199625968933
202,2023/09/04 23:02:54,quant_conv2d_2,6,3,1 1 5,0.9114999771118164,0.0,0.28907591104507446
203,2023/09/04 23:02:56,quant_conv2d_2,6,4,5 0 5 4,0.9117000102996826,0.00020003318786621094,0.2892179787158966
204,2023/09/04 23:02:58,quant_dense_last,9,1,6,0.9107999801635742,-0.0006999969482421875,0.29378122091293335
205,2023/09/04 23:03:00,quant_dense_last,9,2,3 2,0.9117000102996826,0.00020003318786621094,0.2901866137981415
206,2023/09/04 23:03:02,quant_dense_last,9,3,5 0 7,0.9053000211715698,-0.006199955940246582,0.31047970056533813
207,2023/09/04 23:03:05,quant_dense_last,9,4,2 7 7 1,0.8763999938964844,-0.03509998321533203,0.4550713300704956
208,2023/09/04 23:03:07,quant_conv2d,2,1,3,0.9120000004768372,0.000500023365020752,0.289419025182724
209,2023/09/04 23:03:09,quant_conv2d,2,2,3 5,0.9115999937057495,0.00010001659393310547,0.2906844913959503
210,2023/09/04 23:03:11,quant_conv2d,2,3,2 6 2,0.9110000133514404,-0.0004999637603759766,0.29128509759902954
211,2023/09/04 23:03:13,quant_conv2d,2,4,4 7 1 6,0.9110000133514404,-0.0004999637603759766,0.28960809111595154
212,2023/09/04 23:03:15,quant_conv2d_1,4,1,6,0.9115999937057495,0.00010001659393310547,0.2891382575035095
213,2023/09/04 23:03:17,quant_conv2d_1,4,2,2 7,0.9120000004768372,0.000500023365020752,0.28894102573394775
214,2023/09/04 23:03:19,quant_conv2d_1,4,3,6 2 2,0.9117000102996826,0.00020003318786621094,0.28909537196159363
215,2023/09/04 23:03:21,quant_conv2d_1,4,4,6 7 1 2,0.9121999740600586,0.0006999969482421875,0.28933456540107727
216,2023/09/04 23:03:23,quant_conv2d_2,6,1,5,0.9114000201225281,-9.995698928833008e-05,0.2892049551010132
217,2023/09/04 23:03:26,quant_conv2d_2,6,2,6 3,0.9114000201225281,-9.995698928833008e-05,0.2893090546131134
218,2023/09/04 23:03:28,quant_conv2d_2,6,3,7 6 3,0.9114000201225281,-9.995698928833008e-05,0.28955355286598206
219,2023/09/04 23:03:30,quant_conv2d_2,6,4,1 4 2 4,0.9114000201225281,-9.995698928833008e-05,0.28901758790016174
220,2023/09/04 23:03:32,quant_dense_last,9,1,7,0.9114999771118164,0.0,0.2890910804271698
221,2023/09/04 23:03:34,quant_dense_last,9,2,5 6,0.9111999869346619,-0.000299990177154541,0.28989139199256897
222,2023/09/04 23:03:36,quant_dense_last,9,3,5 0 1,0.9117000102996826,0.00020003318786621094,0.2891790568828583
223,2023/09/04 23:03:38,quant_dense_last,9,4,5 5 5 1,0.909600019454956,-0.0018999576568603516,0.2906699776649475
224,2023/09/04 23:03:40,quant_conv2d,2,1,1,0.9111999869346619,-0.000299990177154541,0.2894218862056732
225,2023/09/04 23:03:42,quant_conv2d,2,2,3 7,0.9125999808311462,0.001100003719329834,0.2848564684391022
