,reference,layer_name,layer_counter,n_bits_flipped,bit_disrupted,accuracy,accuracy_degradation,loss
477,2024/01/31 03:53:34,conv2d_1/,1,1,7,0.9141,9.999999999998899e-05,0.3909551
478,2024/01/31 03:53:35,conv2d_1/,1,2,7,0.9145,0.0004999999999999449,0.38924038
479,2024/01/31 03:53:37,conv2d_1/,1,4,7,0.9142,0.00019999999999997797,0.38956997
480,2024/01/31 03:53:39,conv2d_2/,2,1,0,0.914,0.0,0.38962257
481,2024/01/31 03:53:41,conv2d_2/,2,2,0,0.914,0.0,0.38962686
482,2024/01/31 03:53:42,conv2d_2/,2,4,0,0.9141,9.999999999998899e-05,0.38956824
483,2024/01/31 03:53:44,conv2d_2/,2,1,1,0.914,0.0,0.38958815
484,2024/01/31 03:53:46,conv2d_2/,2,2,1,0.914,0.0,0.3896161
485,2024/01/31 03:53:48,conv2d_2/,2,4,1,0.914,0.0,0.38979104
486,2024/01/31 03:53:49,conv2d_2/,2,1,2,0.914,0.0,0.38964742
487,2024/01/31 03:53:51,conv2d_2/,2,2,2,0.914,0.0,0.38964346
488,2024/01/31 03:53:53,conv2d_2/,2,4,2,0.9142,0.00019999999999997797,0.38946846
489,2024/01/31 03:53:54,conv2d_2/,2,1,3,0.914,0.0,0.38962257
490,2024/01/31 03:53:56,conv2d_2/,2,2,3,0.9139,-9.999999999998899e-05,0.39069688
491,2024/01/31 03:53:58,conv2d_2/,2,4,3,0.914,0.0,0.38957122
492,2024/01/31 03:54:00,conv2d_2/,2,1,4,0.914,0.0,0.3896206
493,2024/01/31 03:54:01,conv2d_2/,2,2,4,0.914,0.0,0.38961405
494,2024/01/31 03:54:03,conv2d_2/,2,4,4,0.9137,-0.000300000000000078,0.3897298
495,2024/01/31 03:54:05,conv2d_2/,2,1,5,0.914,0.0,0.39060587
496,2024/01/31 03:54:07,conv2d_2/,2,2,5,0.9141,9.999999999998899e-05,0.39059308
497,2024/01/31 03:54:08,conv2d_2/,2,4,5,0.9135,-0.000500000000000056,0.38910648
498,2024/01/31 03:54:10,conv2d_2/,2,1,6,0.9142,0.00019999999999997797,0.38954848
499,2024/01/31 03:54:12,conv2d_2/,2,2,6,0.914,0.0,0.38964924
500,2024/01/31 03:54:14,conv2d_2/,2,4,6,0.9139,-9.999999999998899e-05,0.38712528
501,2024/01/31 03:54:15,conv2d_2/,2,1,7,0.9143,0.00029999999999996696,0.3893389
502,2024/01/31 03:54:17,conv2d_2/,2,2,7,0.9142,0.00019999999999997797,0.38910523
503,2024/01/31 03:54:19,conv2d_2/,2,4,7,0.9126,-0.0014000000000000679,0.39232945
504,2024/01/31 03:54:20,conv2d_2/,2,1,0,0.914,0.0,0.38963938
505,2024/01/31 03:54:22,conv2d_2/,2,2,0,0.914,0.0,0.3895839
506,2024/01/31 03:54:24,conv2d_2/,2,4,0,0.9139,-9.999999999998899e-05,0.3896066
507,2024/01/31 03:54:26,conv2d_2/,2,1,1,0.914,0.0,0.38960552
508,2024/01/31 03:54:27,conv2d_2/,2,2,1,0.914,0.0,0.38961583
509,2024/01/31 03:54:29,conv2d_2/,2,4,1,0.9139,-9.999999999998899e-05,0.38969803
510,2024/01/31 03:54:31,conv2d_2/,2,1,2,0.914,0.0,0.38963965
511,2024/01/31 03:54:33,conv2d_2/,2,2,2,0.9141,9.999999999998899e-05,0.39073458
512,2024/01/31 03:54:34,conv2d_2/,2,4,2,0.9141,9.999999999998899e-05,0.38978967
513,2024/01/31 03:54:36,conv2d_2/,2,1,3,0.9139,-9.999999999998899e-05,0.3896848
514,2024/01/31 03:54:38,conv2d_2/,2,2,3,0.914,0.0,0.3906865
515,2024/01/31 03:54:39,conv2d_2/,2,4,3,0.9138,-0.000200000000000089,0.38753414
516,2024/01/31 03:54:41,conv2d_2/,2,1,4,0.914,0.0,0.38962257
517,2024/01/31 03:54:43,conv2d_2/,2,2,4,0.914,0.0,0.39197057
518,2024/01/31 03:54:45,conv2d_2/,2,4,4,0.914,0.0,0.3896899
519,2024/01/31 03:54:46,conv2d_2/,2,1,5,0.9145,0.0004999999999999449,0.38982856
520,2024/01/31 03:54:48,conv2d_2/,2,2,5,0.914,0.0,0.38917077
521,2024/01/31 03:54:50,conv2d_2/,2,4,5,0.9138,-0.000200000000000089,0.3896597
522,2024/01/31 03:54:52,conv2d_2/,2,1,6,0.914,0.0,0.3907948
523,2024/01/31 03:54:53,conv2d_2/,2,2,6,0.9139,-9.999999999998899e-05,0.38969442
524,2024/01/31 03:54:55,conv2d_2/,2,4,6,0.9134,-0.0006000000000000449,0.38746703
525,2024/01/31 03:54:57,conv2d_2/,2,1,7,0.9138,-0.000200000000000089,0.39380166
526,2024/01/31 03:54:58,conv2d_2/,2,2,7,0.9139,-9.999999999998899e-05,0.39128944
527,2024/01/31 03:55:00,conv2d_2/,2,4,7,0.9138,-0.000200000000000089,0.38979635
528,2024/01/31 03:55:02,conv2d_2/,2,1,0,0.914,0.0,0.38966578
529,2024/01/31 03:55:04,conv2d_2/,2,2,0,0.914,0.0,0.38961023
530,2024/01/31 03:55:05,conv2d_2/,2,4,0,0.914,0.0,0.38963637
531,2024/01/31 03:55:07,conv2d_2/,2,1,1,0.914,0.0,0.38963366
532,2024/01/31 03:55:09,conv2d_2/,2,2,1,0.914,0.0,0.38962105
533,2024/01/31 03:55:11,conv2d_2/,2,4,1,0.914,0.0,0.3896878
534,2024/01/31 03:55:12,conv2d_2/,2,1,2,0.914,0.0,0.38963607
535,2024/01/31 03:55:14,conv2d_2/,2,2,2,0.9141,9.999999999998899e-05,0.3895656
536,2024/01/31 03:55:16,conv2d_2/,2,4,2,0.9139,-9.999999999998899e-05,0.38961634
537,2024/01/31 03:55:17,conv2d_2/,2,1,3,0.914,0.0,0.3896798
538,2024/01/31 03:55:19,conv2d_2/,2,2,3,0.9142,0.00019999999999997797,0.38963783
539,2024/01/31 03:55:21,conv2d_2/,2,4,3,0.9141,9.999999999998899e-05,0.38961303
540,2024/01/31 03:55:23,conv2d_2/,2,1,4,0.914,0.0,0.38979125
541,2024/01/31 03:55:24,conv2d_2/,2,2,4,0.9138,-0.000200000000000089,0.39083213
542,2024/01/31 03:55:26,conv2d_2/,2,4,4,0.9142,0.00019999999999997797,0.390688
543,2024/01/31 03:55:28,conv2d_2/,2,1,5,0.914,0.0,0.38962257
544,2024/01/31 03:55:30,conv2d_2/,2,2,5,0.914,0.0,0.3909043
545,2024/01/31 03:55:31,conv2d_2/,2,4,5,0.9138,-0.000200000000000089,0.38995302
546,2024/01/31 03:55:33,conv2d_2/,2,1,6,0.914,0.0,0.38962257
547,2024/01/31 03:55:35,conv2d_2/,2,2,6,0.9137,-0.000300000000000078,0.39047235
548,2024/01/31 03:55:36,conv2d_2/,2,4,6,0.914,0.0,0.3897051
549,2024/01/31 03:55:38,conv2d_2/,2,1,7,0.9139,-9.999999999998899e-05,0.39083534
550,2024/01/31 03:55:40,conv2d_2/,2,2,7,0.9141,9.999999999998899e-05,0.3896587
551,2024/01/31 03:55:42,conv2d_2/,2,4,7,0.9141,9.999999999998899e-05,0.3880928
552,2024/01/31 03:55:43,conv2d_2/,2,1,0,0.914,0.0,0.38960043
553,2024/01/31 03:55:45,conv2d_2/,2,2,0,0.914,0.0,0.38962245
554,2024/01/31 03:55:47,conv2d_2/,2,4,0,0.9139,-9.999999999998899e-05,0.38964656
555,2024/01/31 03:55:49,conv2d_2/,2,1,1,0.914,0.0,0.38962257
556,2024/01/31 03:55:50,conv2d_2/,2,2,1,0.914,0.0,0.38962734
557,2024/01/31 03:55:52,conv2d_2/,2,4,1,0.9142,0.00019999999999997797,0.3896229
558,2024/01/31 03:55:54,conv2d_2/,2,1,2,0.914,0.0,0.38962257
559,2024/01/31 03:55:55,conv2d_2/,2,2,2,0.914,0.0,0.38961962
560,2024/01/31 03:55:57,conv2d_2/,2,4,2,0.914,0.0,0.3906146
561,2024/01/31 03:55:59,conv2d_2/,2,1,3,0.914,0.0,0.38969848
562,2024/01/31 03:56:01,conv2d_2/,2,2,3,0.9139,-9.999999999998899e-05,0.38966128
563,2024/01/31 03:56:02,conv2d_2/,2,4,3,0.9139,-9.999999999998899e-05,0.38957942
564,2024/01/31 03:56:04,conv2d_2/,2,1,4,0.914,0.0,0.38962257
565,2024/01/31 03:56:06,conv2d_2/,2,2,4,0.914,0.0,0.38972127
566,2024/01/31 03:56:08,conv2d_2/,2,4,4,0.9141,9.999999999998899e-05,0.389594
567,2024/01/31 03:56:09,conv2d_2/,2,1,5,0.9143,0.00029999999999996696,0.38946068
568,2024/01/31 03:56:11,conv2d_2/,2,2,5,0.914,0.0,0.38966376
569,2024/01/31 03:56:13,conv2d_2/,2,4,5,0.9142,0.00019999999999997797,0.38942027
570,2024/01/31 03:56:15,conv2d_2/,2,1,6,0.9134,-0.0006000000000000449,0.39085734
571,2024/01/31 03:56:16,conv2d_2/,2,2,6,0.914,0.0,0.38962254
572,2024/01/31 03:56:18,conv2d_2/,2,4,6,0.9139,-9.999999999998899e-05,0.39053532
573,2024/01/31 03:56:20,conv2d_2/,2,1,7,0.9141,9.999999999998899e-05,0.3906529
574,2024/01/31 03:56:21,conv2d_2/,2,2,7,0.9136,-0.00040000000000006697,0.39131755
575,2024/01/31 03:56:23,conv2d_2/,2,4,7,0.9138,-0.000200000000000089,0.3883542
576,2024/01/31 03:56:25,conv2d_2/,2,1,0,0.914,0.0,0.38962105
577,2024/01/31 03:56:27,conv2d_2/,2,2,0,0.914,0.0,0.38963956
578,2024/01/31 03:56:28,conv2d_2/,2,4,0,0.914,0.0,0.38962677
579,2024/01/31 03:56:30,conv2d_2/,2,1,1,0.914,0.0,0.38962257
580,2024/01/31 03:56:32,conv2d_2/,2,2,1,0.914,0.0,0.38963893
581,2024/01/31 03:56:34,conv2d_2/,2,4,1,0.914,0.0,0.38968092
582,2024/01/31 03:56:35,conv2d_2/,2,1,2,0.914,0.0,0.38962382
583,2024/01/31 03:56:37,conv2d_2/,2,2,2,0.9139,-9.999999999998899e-05,0.3896208
584,2024/01/31 03:56:39,conv2d_2/,2,4,2,0.914,0.0,0.38971186
585,2024/01/31 03:56:40,conv2d_2/,2,1,3,0.9139,-9.999999999998899e-05,0.38972515
586,2024/01/31 03:56:42,conv2d_2/,2,2,3,0.9139,-9.999999999998899e-05,0.38955766
587,2024/01/31 03:56:44,conv2d_2/,2,4,3,0.9144,0.00039999999999995595,0.389822
588,2024/01/31 03:56:46,conv2d_2/,2,1,4,0.9139,-9.999999999998899e-05,0.3897021
589,2024/01/31 03:56:47,conv2d_2/,2,2,4,0.914,0.0,0.38993636
590,2024/01/31 03:56:49,conv2d_2/,2,4,4,0.9141,9.999999999998899e-05,0.38959318
591,2024/01/31 03:56:51,conv2d_2/,2,1,5,0.914,0.0,0.3898746
592,2024/01/31 03:56:53,conv2d_2/,2,2,5,0.914,0.0,0.38962114
593,2024/01/31 03:56:54,conv2d_2/,2,4,5,0.914,0.0,0.3894827
594,2024/01/31 03:56:56,conv2d_2/,2,1,6,0.9143,0.00029999999999996696,0.3882185
595,2024/01/31 03:56:58,conv2d_2/,2,2,6,0.914,0.0,0.38972214
596,2024/01/31 03:57:00,conv2d_2/,2,4,6,0.9142,0.00019999999999997797,0.39215738
597,2024/01/31 03:57:01,conv2d_2/,2,1,7,0.9141,9.999999999998899e-05,0.39058867
598,2024/01/31 03:57:03,conv2d_2/,2,2,7,0.914,0.0,0.38886288
599,2024/01/31 03:57:05,conv2d_2/,2,4,7,0.9139,-9.999999999998899e-05,0.39098558
600,2024/01/31 03:57:06,conv2d_2/,2,1,0,0.914,0.0,0.3896126
601,2024/01/31 03:57:08,conv2d_2/,2,2,0,0.914,0.0,0.3896185
602,2024/01/31 03:57:10,conv2d_2/,2,4,0,0.914,0.0,0.38962504
603,2024/01/31 03:57:12,conv2d_2/,2,1,1,0.914,0.0,0.38959706
604,2024/01/31 03:57:13,conv2d_2/,2,2,1,0.914,0.0,0.38957158
605,2024/01/31 03:57:15,conv2d_2/,2,4,1,0.9141,9.999999999998899e-05,0.38961083
606,2024/01/31 03:57:17,conv2d_2/,2,1,2,0.914,0.0,0.38967443
607,2024/01/31 03:57:18,conv2d_2/,2,2,2,0.9141,9.999999999998899e-05,0.389635
608,2024/01/31 03:57:20,conv2d_2/,2,4,2,0.914,0.0,0.38965356
609,2024/01/31 03:57:22,conv2d_2/,2,1,3,0.914,0.0,0.38962647
610,2024/01/31 03:57:24,conv2d_2/,2,2,3,0.9139,-9.999999999998899e-05,0.38965335
611,2024/01/31 03:57:25,conv2d_2/,2,4,3,0.9139,-9.999999999998899e-05,0.38957784
612,2024/01/31 03:57:27,conv2d_2/,2,1,4,0.9143,0.00029999999999996696,0.38855338
613,2024/01/31 03:57:29,conv2d_2/,2,2,4,0.9139,-9.999999999998899e-05,0.38968393
614,2024/01/31 03:57:30,conv2d_2/,2,4,4,0.9141,9.999999999998899e-05,0.3894191
615,2024/01/31 03:57:32,conv2d_2/,2,1,5,0.914,0.0,0.38965526
616,2024/01/31 03:57:34,conv2d_2/,2,2,5,0.9139,-9.999999999998899e-05,0.390594
617,2024/01/31 03:57:36,conv2d_2/,2,4,5,0.9141,9.999999999998899e-05,0.38976744
618,2024/01/31 03:57:37,conv2d_2/,2,1,6,0.9141,9.999999999998899e-05,0.38958055
619,2024/01/31 03:57:39,conv2d_2/,2,2,6,0.9135,-0.000500000000000056,0.39013436
620,2024/01/31 03:57:41,conv2d_2/,2,4,6,0.9143,0.00029999999999996696,0.38771477
621,2024/01/31 03:57:43,conv2d_2/,2,1,7,0.914,0.0,0.38971832
622,2024/01/31 03:57:44,conv2d_2/,2,2,7,0.9139,-9.999999999998899e-05,0.38970926
623,2024/01/31 03:57:46,conv2d_2/,2,4,7,0.9134,-0.0006000000000000449,0.389546
624,2024/01/31 03:57:48,conv2d_2/,2,1,0,0.914,0.0,0.38963756
625,2024/01/31 03:57:49,conv2d_2/,2,2,0,0.914,0.0,0.3896265
626,2024/01/31 03:57:51,conv2d_2/,2,4,0,0.9139,-9.999999999998899e-05,0.38965532
627,2024/01/31 03:57:53,conv2d_2/,2,1,1,0.914,0.0,0.38957778
628,2024/01/31 03:57:55,conv2d_2/,2,2,1,0.914,0.0,0.38962257
629,2024/01/31 03:57:56,conv2d_2/,2,4,1,0.9139,-9.999999999998899e-05,0.38969067
630,2024/01/31 03:57:58,conv2d_2/,2,1,2,0.914,0.0,0.38963088
631,2024/01/31 03:58:00,conv2d_2/,2,2,2,0.914,0.0,0.38968232
632,2024/01/31 03:58:02,conv2d_2/,2,4,2,0.914,0.0,0.38973358
633,2024/01/31 03:58:03,conv2d_2/,2,1,3,0.914,0.0,0.38962257
634,2024/01/31 03:58:05,conv2d_2/,2,2,3,0.914,0.0,0.3895267
635,2024/01/31 03:58:07,conv2d_2/,2,4,3,0.914,0.0,0.38965115
636,2024/01/31 03:58:09,conv2d_2/,2,1,4,0.9141,9.999999999998899e-05,0.3897321
637,2024/01/31 03:58:10,conv2d_2/,2,2,4,0.914,0.0,0.38984355
638,2024/01/31 03:58:12,conv2d_2/,2,4,4,0.9143,0.00029999999999996696,0.38983634
639,2024/01/31 03:58:14,conv2d_2/,2,1,5,0.914,0.0,0.38962257
640,2024/01/31 03:58:15,conv2d_2/,2,2,5,0.9142,0.00019999999999997797,0.38954496
641,2024/01/31 03:58:17,conv2d_2/,2,4,5,0.9142,0.00019999999999997797,0.3895508
642,2024/01/31 03:58:19,conv2d_2/,2,1,6,0.9141,9.999999999998899e-05,0.3896016
643,2024/01/31 03:58:21,conv2d_2/,2,2,6,0.9138,-0.000200000000000089,0.3888457
644,2024/01/31 03:58:22,conv2d_2/,2,4,6,0.9143,0.00029999999999996696,0.38940528
645,2024/01/31 03:58:24,conv2d_2/,2,1,7,0.9143,0.00029999999999996696,0.39045453
646,2024/01/31 03:58:26,conv2d_2/,2,2,7,0.9142,0.00019999999999997797,0.39092538
647,2024/01/31 03:58:27,conv2d_2/,2,4,7,0.9137,-0.000300000000000078,0.38961995
648,2024/01/31 03:58:29,conv2d_2/,2,1,0,0.914,0.0,0.3896145
649,2024/01/31 03:58:31,conv2d_2/,2,2,0,0.9139,-9.999999999998899e-05,0.38960162
650,2024/01/31 03:58:33,conv2d_2/,2,4,0,0.914,0.0,0.3906822
651,2024/01/31 03:58:34,conv2d_2/,2,1,1,0.914,0.0,0.3896247
652,2024/01/31 03:58:36,conv2d_2/,2,2,1,0.914,0.0,0.38962564
653,2024/01/31 03:58:38,conv2d_2/,2,4,1,0.914,0.0,0.38960922
654,2024/01/31 03:58:40,conv2d_2/,2,1,2,0.914,0.0,0.38958865
655,2024/01/31 03:58:41,conv2d_2/,2,2,2,0.9141,9.999999999998899e-05,0.38956913
656,2024/01/31 03:58:43,conv2d_2/,2,4,2,0.914,0.0,0.38964257
657,2024/01/31 03:58:45,conv2d_2/,2,1,3,0.914,0.0,0.38960975
658,2024/01/31 03:58:46,conv2d_2/,2,2,3,0.914,0.0,0.38969156
659,2024/01/31 03:58:48,conv2d_2/,2,4,3,0.9143,0.00029999999999996696,0.39081204
660,2024/01/31 03:58:50,conv2d_2/,2,1,4,0.9141,9.999999999998899e-05,0.38960406
661,2024/01/31 03:58:52,conv2d_2/,2,2,4,0.9141,9.999999999998899e-05,0.38945785
662,2024/01/31 03:58:53,conv2d_2/,2,4,4,0.9143,0.00029999999999996696,0.38968596
663,2024/01/31 03:58:55,conv2d_2/,2,1,5,0.914,0.0,0.38962257
664,2024/01/31 03:58:57,conv2d_2/,2,2,5,0.9143,0.00029999999999996696,0.39042175
665,2024/01/31 03:58:59,conv2d_2/,2,4,5,0.9142,0.00019999999999997797,0.39072767
666,2024/01/31 03:59:00,conv2d_2/,2,1,6,0.9141,9.999999999998899e-05,0.3896512
667,2024/01/31 03:59:02,conv2d_2/,2,2,6,0.914,0.0,0.38857472
668,2024/01/31 03:59:04,conv2d_2/,2,4,6,0.914,0.0,0.39183363
669,2024/01/31 03:59:05,conv2d_2/,2,1,7,0.9135,-0.000500000000000056,0.39076248
670,2024/01/31 03:59:07,conv2d_2/,2,2,7,0.9134,-0.0006000000000000449,0.38978744
671,2024/01/31 03:59:09,conv2d_2/,2,4,7,0.9143,0.00029999999999996696,0.3913552
672,2024/01/31 03:59:11,conv2d_2/,2,1,0,0.914,0.0,0.38962257
673,2024/01/31 03:59:12,conv2d_2/,2,2,0,0.914,0.0,0.38962257
674,2024/01/31 03:59:14,conv2d_2/,2,4,0,0.914,0.0,0.38958666
675,2024/01/31 03:59:16,conv2d_2/,2,1,1,0.914,0.0,0.38962257
676,2024/01/31 03:59:18,conv2d_2/,2,2,1,0.914,0.0,0.3896418
677,2024/01/31 03:59:19,conv2d_2/,2,4,1,0.914,0.0,0.38963252
678,2024/01/31 03:59:21,conv2d_2/,2,1,2,0.914,0.0,0.38964644
679,2024/01/31 03:59:23,conv2d_2/,2,2,2,0.914,0.0,0.38952437
680,2024/01/31 03:59:24,conv2d_2/,2,4,2,0.914,0.0,0.389644
681,2024/01/31 03:59:26,conv2d_2/,2,1,3,0.914,0.0,0.38962257
682,2024/01/31 03:59:28,conv2d_2/,2,2,3,0.9141,9.999999999998899e-05,0.39164585
683,2024/01/31 03:59:30,conv2d_2/,2,4,3,0.914,0.0,0.39076117
684,2024/01/31 03:59:31,conv2d_2/,2,1,4,0.914,0.0,0.38966998
685,2024/01/31 03:59:33,conv2d_2/,2,2,4,0.9141,9.999999999998899e-05,0.38970673
686,2024/01/31 03:59:35,conv2d_2/,2,4,4,0.9141,9.999999999998899e-05,0.38969517
687,2024/01/31 03:59:37,conv2d_2/,2,1,5,0.9138,-0.000200000000000089,0.3897807
688,2024/01/31 03:59:38,conv2d_2/,2,2,5,0.914,0.0,0.3896082
689,2024/01/31 03:59:40,conv2d_2/,2,4,5,0.9141,9.999999999998899e-05,0.38957936
690,2024/01/31 03:59:42,conv2d_2/,2,1,6,0.914,0.0,0.3896589
691,2024/01/31 03:59:43,conv2d_2/,2,2,6,0.914,0.0,0.38972506
692,2024/01/31 03:59:45,conv2d_2/,2,4,6,0.9142,0.00019999999999997797,0.3918339
693,2024/01/31 03:59:47,conv2d_2/,2,1,7,0.914,0.0,0.3898047
694,2024/01/31 03:59:49,conv2d_2/,2,2,7,0.9135,-0.000500000000000056,0.38738045
695,2024/01/31 03:59:50,conv2d_2/,2,4,7,0.9136,-0.00040000000000006697,0.3927317
696,2024/01/31 03:59:52,conv2d_2/,2,1,0,0.9141,9.999999999998899e-05,0.38961127
697,2024/01/31 03:59:54,conv2d_2/,2,2,0,0.914,0.0,0.3896368
698,2024/01/31 03:59:56,conv2d_2/,2,4,0,0.914,0.0,0.3896643
699,2024/01/31 03:59:57,conv2d_2/,2,1,1,0.914,0.0,0.3896231
700,2024/01/31 03:59:59,conv2d_2/,2,2,1,0.914,0.0,0.38964579
701,2024/01/31 04:00:01,conv2d_2/,2,4,1,0.914,0.0,0.38963723
702,2024/01/31 04:00:02,conv2d_2/,2,1,2,0.914,0.0,0.3896027
703,2024/01/31 04:00:04,conv2d_2/,2,2,2,0.914,0.0,0.38960606
704,2024/01/31 04:00:06,conv2d_2/,2,4,2,0.9138,-0.000200000000000089,0.3906574
705,2024/01/31 04:00:08,conv2d_2/,2,1,3,0.914,0.0,0.38965195
706,2024/01/31 04:00:09,conv2d_2/,2,2,3,0.9142,0.00019999999999997797,0.38850424
707,2024/01/31 04:00:11,conv2d_2/,2,4,3,0.9143,0.00029999999999996696,0.38964015
708,2024/01/31 04:00:13,conv2d_2/,2,1,4,0.9141,9.999999999998899e-05,0.3906995
709,2024/01/31 04:00:15,conv2d_2/,2,2,4,0.9136,-0.00040000000000006697,0.38949215
710,2024/01/31 04:00:16,conv2d_2/,2,4,4,0.9138,-0.000200000000000089,0.3910619
711,2024/01/31 04:00:18,conv2d_2/,2,1,5,0.9138,-0.000200000000000089,0.38965943
712,2024/01/31 04:00:20,conv2d_2/,2,2,5,0.9138,-0.000200000000000089,0.3887977
713,2024/01/31 04:00:21,conv2d_2/,2,4,5,0.9139,-9.999999999998899e-05,0.389898
714,2024/01/31 04:00:23,conv2d_2/,2,1,6,0.914,0.0,0.38953584
715,2024/01/31 04:00:25,conv2d_2/,2,2,6,0.9136,-0.00040000000000006697,0.3909686
716,2024/01/31 04:00:27,conv2d_2/,2,4,6,0.9138,-0.000200000000000089,0.3908482
717,2024/01/31 04:00:28,conv2d_2/,2,1,7,0.914,0.0,0.38966197
718,2024/01/31 04:00:30,conv2d_2/,2,2,7,0.9137,-0.000300000000000078,0.3914294
719,2024/01/31 04:00:32,conv2d_2/,2,4,7,0.9141,9.999999999998899e-05,0.38981184
720,2024/01/31 04:00:33,last/,3,1,0,0.914,0.0,0.38962814
721,2024/01/31 04:00:35,last/,3,2,0,0.914,0.0,0.39062783
722,2024/01/31 04:00:37,last/,3,4,0,0.9136,-0.00040000000000006697,0.38979918
723,2024/01/31 04:00:39,last/,3,1,1,0.9141,9.999999999998899e-05,0.38964063
724,2024/01/31 04:00:40,last/,3,2,1,0.9141,9.999999999998899e-05,0.38930357
725,2024/01/31 04:00:42,last/,3,4,1,0.914,0.0,0.3896813
726,2024/01/31 04:00:44,last/,3,1,2,0.9141,9.999999999998899e-05,0.3885983
727,2024/01/31 04:00:46,last/,3,2,2,0.914,0.0,0.38952148
728,2024/01/31 04:00:47,last/,3,4,2,0.9136,-0.00040000000000006697,0.39063397
729,2024/01/31 04:00:49,last/,3,1,3,0.9139,-9.999999999998899e-05,0.38972682
730,2024/01/31 04:00:51,last/,3,2,3,0.914,0.0,0.3893029
731,2024/01/31 04:00:53,last/,3,4,3,0.914,0.0,0.3891944
732,2024/01/31 04:00:54,last/,3,1,4,0.9139,-9.999999999998899e-05,0.39064598
733,2024/01/31 04:00:56,last/,3,2,4,0.9136,-0.00040000000000006697,0.38947263
734,2024/01/31 04:00:58,last/,3,4,4,0.9129,-0.0010999999999999899,0.38666183
735,2024/01/31 04:00:59,last/,3,1,5,0.9142,0.00019999999999997797,0.3906364
736,2024/01/31 04:01:01,last/,3,2,5,0.9134,-0.0006000000000000449,0.3955985
737,2024/01/31 04:01:03,last/,3,4,5,0.9097,-0.0043000000000000815,0.41503823
738,2024/01/31 04:01:05,last/,3,1,6,0.9083,-0.005700000000000038,0.4140211
739,2024/01/31 04:01:06,last/,3,2,6,0.9126,-0.0014000000000000679,0.43471333
740,2024/01/31 04:01:08,last/,3,4,6,0.9035,-0.010500000000000065,0.46121153
741,2024/01/31 04:01:10,last/,3,1,7,0.9135,-0.000500000000000056,0.39443886
742,2024/01/31 04:01:12,last/,3,2,7,0.9034,-0.010600000000000054,0.44765732
743,2024/01/31 04:01:13,last/,3,4,7,0.8994,-0.014600000000000057,0.46505177
744,2024/01/31 04:01:15,last/,3,1,0,0.9141,9.999999999998899e-05,0.38963282
745,2024/01/31 04:01:17,last/,3,2,0,0.9141,9.999999999998899e-05,0.3894501
746,2024/01/31 04:01:18,last/,3,4,0,0.9141,9.999999999998899e-05,0.3895918
747,2024/01/31 04:01:20,last/,3,1,1,0.9139,-9.999999999998899e-05,0.38963705
748,2024/01/31 04:01:22,last/,3,2,1,0.914,0.0,0.38962257
749,2024/01/31 04:01:24,last/,3,4,1,0.9139,-9.999999999998899e-05,0.38957694
750,2024/01/31 04:01:25,last/,3,1,2,0.9139,-9.999999999998899e-05,0.38950443
751,2024/01/31 04:01:27,last/,3,2,2,0.9138,-0.000200000000000089,0.39030063
752,2024/01/31 04:01:29,last/,3,4,2,0.9136,-0.00040000000000006697,0.39151385
753,2024/01/31 04:01:31,last/,3,1,3,0.914,0.0,0.3896443
754,2024/01/31 04:01:32,last/,3,2,3,0.9139,-9.999999999998899e-05,0.3905761
755,2024/01/31 04:01:34,last/,3,4,3,0.9137,-0.000300000000000078,0.38682002
756,2024/01/31 04:01:36,last/,3,1,4,0.9122,-0.0018000000000000238,0.39288968
757,2024/01/31 04:01:38,last/,3,2,4,0.9132,-0.0008000000000000229,0.3897962
758,2024/01/31 04:01:39,last/,3,4,4,0.9137,-0.000300000000000078,0.38806602
759,2024/01/31 04:01:41,last/,3,1,5,0.914,0.0,0.38962257
760,2024/01/31 04:01:43,last/,3,2,5,0.9111,-0.0029000000000000137,0.3961713
761,2024/01/31 04:01:44,last/,3,4,5,0.9142,0.00019999999999997797,0.38850936
762,2024/01/31 04:01:46,last/,3,1,6,0.9132,-0.0008000000000000229,0.3942588
763,2024/01/31 04:01:48,last/,3,2,6,0.9136,-0.00040000000000006697,0.40285465
764,2024/01/31 04:01:50,last/,3,4,6,0.9117,-0.0023000000000000798,0.4056912
765,2024/01/31 04:01:51,last/,3,1,7,0.8967,-0.017299999999999982,0.47480455
766,2024/01/31 04:01:53,last/,3,2,7,0.9047,-0.009300000000000086,0.410134
767,2024/01/31 04:01:55,last/,3,4,7,0.8855,-0.02850000000000008,0.5261704
768,2024/01/31 04:01:56,last/,3,1,0,0.9141,9.999999999998899e-05,0.3894724
769,2024/01/31 04:01:58,last/,3,2,0,0.914,0.0,0.3895185
770,2024/01/31 04:02:00,last/,3,4,0,0.9139,-9.999999999998899e-05,0.38964462
771,2024/01/31 04:02:02,last/,3,1,1,0.914,0.0,0.3895828
772,2024/01/31 04:02:03,last/,3,2,1,0.9141,9.999999999998899e-05,0.38967308
773,2024/01/31 04:02:05,last/,3,4,1,0.9142,0.00019999999999997797,0.38849157
774,2024/01/31 04:02:07,last/,3,1,2,0.914,0.0,0.38962257
775,2024/01/31 04:02:09,last/,3,2,2,0.9139,-9.999999999998899e-05,0.39058965
776,2024/01/31 04:02:10,last/,3,4,2,0.9141,9.999999999998899e-05,0.39159486
777,2024/01/31 04:02:12,last/,3,1,3,0.914,0.0,0.38887805
